ID,LegacySlotIndex,TriggerType,Charges,CoolDownMSec,CategoryCoolDownMSec,SpellCategoryID,SpellID,ChrSpecializationID,PlayerConditionID,ParentItemID
133140,0,0,-1,-1,-1,0,483,0,0,32274
133141,1,6,0,-1,-1,0,39705,0,0,32274
133144,0,0,-1,-1,-1,0,483,0,0,32277
133145,1,6,0,-1,-1,0,39706,0,0,32277
133154,0,0,-1,-1,-1,0,483,0,0,32437
133155,1,6,0,-1,-1,0,40020,0,0,32437
133156,0,0,-1,-1,-1,0,483,0,0,32438
133157,1,6,0,-1,-1,0,40021,0,0,32438
133158,0,0,-1,-1,-1,0,483,0,0,32439
133159,1,6,0,-1,-1,0,40023,0,0,32439
133160,0,0,-1,-1,-1,0,483,0,0,32440
133161,1,6,0,-1,-1,0,40024,0,0,32440
133168,0,0,-1,-1,-1,0,55884,0,0,32616
133169,0,0,-1,-1,-1,0,55884,0,0,32617
133170,0,0,-1,-1,-1,24,40309,0,0,32618
133172,1,1,0,-1,-1,0,33830,0,0,31375
133188,0,0,0,0,10000,1167,38762,0,0,31652
133189,0,0,0,-1,-1,0,39105,0,0,31742
133190,0,1,0,-1,-1,0,37651,0,0,31745
133192,0,0,-1,0,60000,4,17534,0,0,31838
133193,0,0,-1,0,60000,4,17534,0,0,31839
133194,0,0,-1,0,60000,4,17531,0,0,31840
133195,0,0,-1,0,60000,4,17531,0,0,31841
133203,1,1,0,-1,-1,0,38522,0,0,32021
133212,0,0,-1,-1,-1,0,483,0,0,32281
133213,1,6,0,-1,-1,0,39710,0,0,32281
133214,0,0,-1,-1,-1,0,483,0,0,32282
133215,1,6,0,-1,-1,0,39711,0,0,32282
133216,0,0,-1,-1,-1,0,483,0,0,32283
133217,1,6,0,-1,-1,0,39712,0,0,32283
133219,0,0,-1,-1,-1,0,483,0,0,32441
133220,1,6,0,-1,-1,0,40033,0,0,32441
133221,0,0,-1,-1,-1,0,483,0,0,32442
133222,1,6,0,-1,-1,0,40034,0,0,32442
133223,0,0,-1,-1,-1,0,483,0,0,32443
133224,1,6,0,-1,-1,0,40035,0,0,32443
133225,0,0,-1,-1,-1,0,483,0,0,32444
133226,1,6,0,-1,-1,0,40036,0,0,32444
133231,0,0,0,300000,0,0,40538,0,0,32534
133233,0,0,-1,-1,-1,0,55884,0,0,32622
133237,0,0,0,-1,-1,0,38482,0,0,31386
133246,0,0,-1,-1,-1,0,38779,0,0,31655
133252,0,0,0,30000,-1,0,39220,0,0,31752
133253,0,0,-1,0,0,0,39403,0,0,31842
133254,0,0,-1,0,0,0,39404,0,0,31843
133255,0,0,-1,0,0,0,39405,0,0,31844
133256,0,0,-1,0,0,0,39406,0,0,31845
133257,0,0,-1,0,0,0,39407,0,0,31846
133258,0,0,-1,0,0,0,39408,0,0,31847
133264,0,1,0,-1,-1,0,33066,0,0,32110
133269,1,1,0,-1,-1,0,33830,0,0,32113
133272,0,0,-1,-1,-1,0,483,0,0,32284
133273,1,6,0,-1,-1,0,39713,0,0,32284
133274,0,0,-1,-1,-1,0,483,0,0,32285
133275,1,6,0,-1,-1,0,39714,0,0,32285
133276,0,0,-1,-1,-1,0,483,0,0,32286
133277,1,6,0,-1,-1,0,39715,0,0,32286
133278,0,0,-1,-1,-1,0,483,0,0,32287
133279,1,6,0,-1,-1,0,39716,0,0,32287
133283,0,0,-1,-1,-1,0,37678,0,0,32446
133284,0,0,-1,-1,-1,0,483,0,0,32447
133285,1,6,0,-1,-1,0,40060,0,0,32447
133286,0,0,0,-1,-1,0,40098,0,0,32449
133290,1,0,0,1800000,-1,0,12438,0,0,32538
133292,1,0,0,1800000,-1,0,12438,0,0,32539
133295,0,0,-1,-1,-1,0,483,0,0,31390
133296,1,6,0,-1,-1,0,38473,0,0,31390
133297,0,0,-1,-1,-1,0,483,0,0,31391
133298,1,6,0,-1,-1,0,38475,0,0,31391
133307,0,0,-5,5000,5000,0,38780,0,0,31663
133308,0,0,-1,-1,-1,0,38790,0,0,31664
133309,0,0,-1,-1,-1,0,55884,0,0,31665
133310,0,0,-1,1000,-1,0,39161,0,0,31754
133314,0,0,-1,0,0,0,39410,0,0,31848
133315,0,0,-1,0,0,0,39411,0,0,31849
133316,0,1,0,-1,-1,0,39421,0,0,31850
133317,0,1,0,-1,-1,0,39423,0,0,31851
133318,0,0,-1,0,60000,4,17534,0,0,31852
133319,0,0,-1,0,60000,4,17534,0,0,31853
133320,0,0,0,60000,0,0,39527,0,0,31946
133324,0,1,0,-1,-1,0,38501,0,0,32030
133334,1,1,0,-1,-1,0,33830,0,0,32118
133339,0,0,-1,-1,-1,0,483,0,0,32288
133340,1,6,0,-1,-1,0,39717,0,0,32288
133341,0,0,-1,-1,-1,0,483,0,0,32289
133342,1,6,0,-1,-1,0,39718,0,0,32289
133343,0,0,-1,-1,-1,0,483,0,0,32290
133344,1,6,0,-1,-1,0,39719,0,0,32290
133345,0,0,-1,-1,-1,0,483,0,0,32291
133346,1,6,0,-1,-1,0,39720,0,0,32291
133347,0,1,0,-1,-1,0,41042,0,0,32368
133353,0,0,-1,0,1000,59,27089,0,0,32453
133354,0,0,-1,0,1000,59,22734,0,0,32455
133355,0,0,0,5000,-1,0,40160,0,0,32456
133356,0,0,0,30000,-1,0,40527,0,0,32542
133357,0,2,0,-1,-1,0,21165,0,0,32719
133358,0,0,-1,0,1000,11,41030,0,0,32721
133359,0,0,-1,0,1000,11,41031,0,0,32722
133360,0,0,-1,-1,-1,0,483,0,0,31392
133361,1,6,0,-1,-1,0,38476,0,0,31392
133362,0,0,-1,-1,-1,0,483,0,0,31393
133363,1,6,0,-1,-1,0,38477,0,0,31393
133364,0,0,-1,-1,-1,0,483,0,0,31394
133365,1,6,0,-1,-1,0,38478,0,0,31394
133366,0,0,-1,-1,-1,0,483,0,0,31395
133367,1,6,0,-1,-1,0,38479,0,0,31395
133376,1,1,0,-1,-1,0,33830,0,0,31584
133380,0,0,-10,30000,-1,0,45257,0,0,31666
133381,0,0,0,-1,-1,611,22578,0,0,31667
133382,0,0,0,5000,5000,0,38862,0,0,31668
133383,0,0,-1,-1,-1,0,55884,0,0,31760
133386,0,0,0,120000,120000,0,38782,0,0,31763
133390,0,0,-1,0,60000,4,17531,0,0,31854
133391,0,0,-1,0,60000,4,17531,0,0,31855
133392,0,1,0,-1,-1,0,39438,0,0,31856
133393,1,1,0,-1,-1,0,39440,0,0,31856
133394,0,1,0,-1,-1,0,39442,0,0,31857
133395,0,1,0,-1,-1,0,39444,0,0,31858
133396,0,1,0,-1,-1,0,23044,0,0,32034
133409,1,1,0,-1,-1,0,61249,0,0,32124
133411,0,0,-1,-1,-1,0,483,0,0,32292
133412,1,6,0,-1,-1,0,39721,0,0,32292
133413,0,0,-1,-1,-1,0,483,0,0,32293
133414,1,6,0,-1,-1,0,39722,0,0,32293
133415,0,0,-1,-1,-1,0,483,0,0,32294
133416,1,6,0,-1,-1,0,39723,0,0,32294
133417,0,0,-1,-1,-1,0,483,0,0,32295
133418,1,6,0,-1,-1,0,39724,0,0,32295
133419,0,0,-1,-1,-1,0,483,0,0,32296
133420,1,6,0,-1,-1,0,39725,0,0,32296
133422,0,1,0,-1,-1,0,40407,0,0,32375
133425,0,0,0,-1,-1,0,40164,0,0,32457
133426,0,0,-1,-1,3000,330,55884,0,0,32458
133429,2,0,0,3000,-1,0,12883,0,0,32461
133430,0,1,0,-1,-1,0,38501,0,0,31397
133433,0,0,-1,-1,-1,0,483,0,0,31401
133434,1,6,0,-1,-1,0,38503,0,0,31401
133440,0,0,-1,-1,-1,0,38613,0,0,31495
133448,1,1,0,-1,-1,0,33830,0,0,31589
133454,0,0,-1,0,1000,11,35271,0,0,31672
133455,0,0,-1,0,1000,11,33264,0,0,31673
133456,0,0,-1,-1,-1,0,483,0,0,31674
133457,1,6,0,-1,-1,0,38868,0,0,31674
133458,0,0,-1,-1,-1,0,483,0,0,31675
133459,1,6,0,-1,-1,0,38867,0,0,31675
133460,0,0,-1,0,60000,4,38908,0,0,31676
133462,0,0,-1,-1,-1,0,3366,0,0,31767
133464,0,0,0,-1,-1,0,39189,0,0,31769
133466,0,0,0,300000,-1,0,39183,0,0,31772
133467,0,1,0,-1,-1,0,39446,0,0,31859
133469,1,1,0,-1,-1,0,23300,0,0,32040
133474,1,1,0,-1,-1,0,33830,0,0,32128
133482,0,0,-1,-1,-1,0,483,0,0,32297
133483,1,6,0,-1,-1,0,39727,0,0,32297
133484,0,0,-1,-1,-1,0,483,0,0,32298
133485,1,6,0,-1,-1,0,39728,0,0,32298
133486,0,0,-1,-1,-1,0,483,0,0,32299
133487,1,6,0,-1,-1,0,39729,0,0,32299
133488,0,0,-1,-1,-1,0,483,0,0,32300
133489,1,6,0,-1,-1,0,39730,0,0,32300
133490,0,0,-1,-1,-1,0,483,0,0,32381
133491,1,6,0,-1,-1,0,39895,0,0,32381
133492,0,0,0,-1,-1,0,55884,0,0,32465
133493,0,0,0,30000,-1,0,40328,0,0,32467
133494,0,0,-1,-1,-1,0,483,0,0,31402
133495,1,6,0,-1,-1,0,38504,0,0,31402
133496,0,0,3,1000,1000,0,38510,0,0,31403
133501,0,0,-1,-1,-1,0,483,0,0,31501
133502,1,6,0,-1,-1,0,33717,0,0,31501
133513,0,0,-1,0,60000,4,38929,0,0,31677
133514,0,0,0,45000,45000,0,38915,0,0,31678
133515,0,0,-1,0,3000,79,38954,0,0,31679
133516,0,0,-1,-1,-1,0,483,0,0,31680
133517,1,6,0,-1,-1,0,38960,0,0,31680
133518,0,0,-1,-1,-1,0,483,0,0,31681
133519,1,6,0,-1,-1,0,38962,0,0,31681
133522,1,1,0,-1,-1,0,28539,0,0,31961
133528,0,1,0,-1,-1,0,33066,0,0,32049
133535,1,1,0,-1,-1,0,28539,0,0,32134
133538,0,0,-1,-1,-1,0,483,0,0,32301
133539,1,6,0,-1,-1,0,39731,0,0,32301
133540,0,0,-1,-1,-1,0,483,0,0,32302
133541,1,6,0,-1,-1,0,39732,0,0,32302
133542,0,0,-1,-1,-1,0,483,0,0,32303
133543,1,6,0,-1,-1,0,39733,0,0,32303
133544,0,0,-1,-1,-1,0,483,0,0,32304
133545,1,6,0,-1,-1,0,39734,0,0,32304
133549,1,2,0,-1,-1,0,40393,0,0,32471
133553,3,0,0,3000,-1,0,12883,0,0,32472
133556,2,0,0,3000,-1,0,12883,0,0,32473
133557,0,0,-1,0,1000,11,40543,0,0,32563
133558,0,0,0,-1,-1,0,28226,0,0,32646
133569,0,0,0,-1,-1,0,45191,0,0,34533
133572,0,0,-1,0,60000,4,41617,0,0,32903
133573,0,0,-1,0,60000,4,41619,0,0,32904
133574,0,0,-1,0,60000,4,41620,0,0,32905
133575,0,0,12,5000,5000,0,41621,0,0,32907
133581,0,1,0,-1,-1,0,42370,0,0,33078
133582,0,0,0,1500,0,0,42365,0,0,33079
133583,0,0,-1,1000,-1,0,42383,0,0,33081
133584,0,0,-1,-1,-1,0,42390,0,0,33082
133585,0,0,-1,10000,-1,0,42391,0,0,33083
133586,0,0,0,-1,3000,330,42692,0,0,33189
133594,0,0,0,0,3000,330,42929,0,0,33302
133609,1,1,0,-1,-1,0,61249,0,0,33700
133614,0,5,0,-1,-1,0,44066,0,0,33797
133615,0,1,0,-1,-1,0,43534,0,0,33799
133616,1,1,0,-1,-1,0,43533,0,0,33799
133617,0,0,0,-1,-1,0,42924,0,0,33800
133627,0,0,-1,-1,3000,330,55884,0,0,33977
133628,0,0,-1,-1,-1,0,483,0,0,34109
133629,1,6,0,-1,-1,0,43308,0,0,34109
133630,0,0,-1,-1,-1,0,44383,0,0,34110
133631,0,0,-1,0,600000,1193,44389,0,0,34113
133632,0,0,-1,-1,-1,0,483,0,0,34114
133633,1,6,0,-1,-1,0,44391,0,0,34114
133634,0,0,-1,-1,3000,330,55884,0,0,34129
133635,0,0,-1,0,3000,79,44467,0,0,34130
133640,0,0,-1,-1,-1,0,44856,0,0,34248
133651,0,0,-1,0,60000,4,45051,0,0,34440
133653,0,0,-1,-1,-1,0,55884,0,0,34535
133654,0,0,-1,0,3000,79,45373,0,0,34537
133655,0,0,-5,1000,-1,0,45395,0,0,34538
133656,0,0,-5,1000,-1,0,45397,0,0,34539
133662,0,0,0,0,10000,1167,41291,0,0,32825
133663,0,0,-1,0,60000,4,41304,0,0,32909
133664,0,0,-1,0,60000,4,41306,0,0,32910
133665,0,0,-1,-1,-1,0,3366,0,0,32911
133666,0,0,0,-1,-1,0,41920,0,0,32912
133667,0,0,-1,0,1000,59,11009,0,0,32913
133671,0,1,0,-1,-1,0,14803,0,0,33000
133673,0,0,-1,-1,-1,0,42169,0,0,33001
133674,0,0,0,5000,-1,0,42411,0,0,33088
133675,0,0,-1,0,1000,11,0,0,0,33090
133676,0,0,0,10000,-1,0,42418,0,0,33091
133677,0,0,-1,0,60000,4,67486,0,0,33092
133678,0,0,-1,0,60000,4,67487,0,0,33093
133679,0,0,-1,-1,-1,0,483,0,0,33305
133680,1,6,0,-1,-1,0,42558,0,0,33305
133681,0,0,0,-1,-1,0,42924,0,0,33306
133682,0,0,-1,-1,-1,0,483,0,0,33307
133683,1,6,0,-1,-1,0,42974,0,0,33307
133700,0,1,0,-1,-1,0,32973,0,0,33707
133704,0,0,-1,-1,-1,0,483,0,0,33804
133705,1,6,0,-1,-1,0,43676,0,0,33804
133708,0,0,0,30000,-1,0,43873,0,0,33808
133714,0,0,0,3600000,1000,59,44540,0,0,34140
133715,0,0,0,-1,3000,330,44655,0,0,34150
133716,0,0,0,1000,-1,0,44171,0,0,34151
133717,0,0,0,1000,-1,0,44170,0,0,34152
133718,0,0,0,1000,-1,0,44168,0,0,34153
133719,0,0,0,1000,-1,0,44169,0,0,34154
133720,0,0,0,-1,-1,0,44817,0,0,34250
133721,0,0,0,-1,-1,0,44012,0,0,34251
133722,0,0,0,5000,-1,0,44752,0,0,34252
133723,0,0,0,1500,-1,0,44879,0,0,34253
133724,0,0,-1,-1,-1,24,44881,0,0,34255
133748,0,0,0,-1,-1,59,41921,0,0,32915
133749,0,0,0,-1,-1,0,41943,0,0,32917
133750,0,0,0,-1,-1,0,41944,0,0,32918
133751,0,0,0,-1,-1,0,41945,0,0,32919
133752,0,1,0,-1,-1,0,18061,0,0,33003
133753,1,0,0,120000,20000,1141,18061,0,0,33003
133754,0,0,-1,0,1000,11,64056,0,0,33004
133756,0,0,0,60000,-1,0,42425,0,0,33095
133757,0,0,-1,0,-1,0,42436,0,0,33096
133758,1,5,-1,-1,-1,0,42533,0,0,33096
133759,0,0,0,90000,-1,0,42452,0,0,33101
133762,0,0,-1,0,0,0,43005,0,0,33315
133778,0,1,0,-1,-1,0,32973,0,0,33712
133781,0,0,-1,-1,3000,330,55884,0,0,33809
133785,0,0,0,1000,-1,0,44173,0,0,34155
133786,0,1,0,-1,-1,0,44683,0,0,34158
133787,0,1,0,-1,-1,0,44684,0,0,34159
133788,0,0,0,5000,-1,0,44937,0,0,34257
133789,0,0,-1,1000,-1,0,45153,0,0,34258
133790,0,0,-1,-1,-1,0,483,0,0,34261
133791,1,6,0,-1,-1,0,44950,0,0,34261
133792,0,0,-1,-1,-1,0,483,0,0,34262
133793,1,6,0,-1,-1,0,44953,0,0,34262
133799,3,0,0,3000,-1,0,12883,0,0,34353
133802,2,0,0,3000,-1,0,12883,0,0,34354
133806,3,0,0,3000,-1,0,12883,0,0,34355
133810,3,0,0,3000,-1,0,12883,0,0,34356
133815,0,0,0,1500,-1,0,41423,0,0,32834
133816,0,0,0,-1,-1,0,41946,0,0,32920
133817,0,0,0,5000,-1,0,41921,0,0,32921
133818,0,0,-1,-1,-1,0,42222,0,0,33009
133819,0,0,-1,-1,-1,0,483,0,0,33205
133820,1,6,0,-1,-1,0,42731,0,0,33205
133824,0,0,-1,0,3000,79,42735,0,0,33208
133825,0,0,-1,-1,-1,0,483,0,0,33209
133826,1,6,0,-1,-1,0,42736,0,0,33209
133846,0,1,0,-1,-1,0,44297,0,0,33717
133849,0,0,-1,-1,-1,0,55884,0,0,33816
133850,0,0,-1,-1,-1,0,55884,0,0,33817
133851,0,0,-1,-1,-1,0,55884,0,0,33818
133852,0,1,0,0,0,0,7823,0,0,33820
133853,1,0,0,600000,-1,0,43699,0,0,33820
133859,0,0,-1,-1,-1,0,55884,0,0,33993
133863,0,0,0,-1,-1,0,44740,0,0,34161
133864,1,0,0,180000,180000,1190,44055,0,0,34162
133865,1,0,0,180000,180000,1190,44055,0,0,34163
133871,2,0,0,3000,-1,0,12883,0,0,34357
133885,0,0,-1,0,0,0,41443,0,0,32839
133886,0,0,-1,0,60000,4,28536,0,0,32840
133887,0,0,0,-1,-1,0,41920,0,0,33016
133888,0,0,0,-1,-1,0,41921,0,0,33017
133889,0,0,0,5000,-1,0,41943,0,0,33018
133890,0,0,0,6000,-1,0,42489,0,0,33108
133891,0,0,0,120000,-1,0,42521,0,0,33113
133898,0,5,-1,-1,-1,0,42775,0,0,33217
133899,1,0,0,-1,-1,0,42775,0,0,33217
133916,1,1,0,-1,-1,0,38522,0,0,33723
133918,0,0,-1,0,1000,11,1127,0,0,33822
133919,0,0,-1,0,1000,11,43706,0,0,33825
133927,0,0,-1,-1,3000,330,55884,0,0,33999
133949,0,0,-1,0,60000,4,28513,0,0,32844
133950,0,0,-1,0,60000,4,28537,0,0,32845
133951,0,0,-1,0,60000,4,28511,0,0,32846
133952,0,0,-1,0,60000,4,28512,0,0,32847
133953,0,0,0,5000,-1,0,41944,0,0,33019
133954,0,0,0,5000,-1,0,41945,0,0,33020
133955,0,0,0,5000,-1,0,41946,0,0,33021
133956,0,0,5,5000,-1,0,0,0,0,33022
133957,0,0,-1,0,1000,11,10256,0,0,33023
133958,0,0,-1,-1,-1,0,483,0,0,33124
133959,1,6,0,-1,-1,0,42546,0,0,33124
133960,0,0,-1,0,1000,11,42760,0,0,33218
133961,0,0,0,1800000,-1,0,42753,0,0,33219
133963,0,0,0,300000,-1,0,42766,0,0,33223
133964,0,0,-1,-1,3000,330,55884,0,0,33224
133965,0,0,-1,-1,3000,330,55884,0,0,33225
133981,0,1,0,-1,-1,0,22778,0,0,33729
133983,1,0,0,120000,20000,1141,43710,0,0,33828
133985,1,0,0,120000,20000,1141,43712,0,0,33829
133986,0,0,0,120000,-1,0,43713,0,0,33830
133988,1,0,0,120000,20000,1141,43716,0,0,33831
133992,0,0,-1,-1,-1,0,483,0,0,34172
133993,1,6,0,-1,-1,0,35544,0,0,34172
133994,0,0,-1,-1,-1,0,483,0,0,34173
133995,1,6,0,-1,-1,0,35544,0,0,34173
133996,0,0,-1,-1,-1,0,483,0,0,34174
133997,1,6,0,-1,-1,0,35539,0,0,34174
133998,0,0,-1,-1,-1,0,483,0,0,34175
133999,1,6,0,-1,-1,0,35539,0,0,34175
134001,0,0,0,2000,2000,0,44997,0,0,34368
134009,0,1,0,-1,-1,0,45054,0,0,34470
134011,0,1,0,-1,-1,0,45059,0,0,34471
134012,1,0,0,120000,-1,0,45064,0,0,34471
134014,0,1,0,-1,-1,0,45354,0,0,34472
134015,0,1,0,-1,-1,0,45057,0,0,34473
134016,0,0,0,1000,0,1170,45072,0,0,34475
134023,0,0,-1,0,0,0,41494,0,0,32849
134024,0,0,-1,0,0,0,41495,0,0,32850
134025,0,0,-1,0,0,0,41497,0,0,32851
134026,0,0,-1,0,0,0,41498,0,0,32852
134029,0,0,-1,0,1000,11,10257,0,0,33024
134030,0,0,-1,0,1000,11,33253,0,0,33025
134031,0,0,-1,0,1000,11,35271,0,0,33026
134032,0,7,0,-1,-1,0,42336,0,0,33027
134033,0,0,-1,0,1000,59,44109,0,0,33028
134034,0,0,-1,0,1000,59,44110,0,0,33029
134035,0,0,0,3600000,-1,0,0,0,0,33128
134036,0,0,-1,1500,-1,0,44436,0,0,33226
134037,0,0,0,1000,-1,0,43210,0,0,33442
134057,1,0,0,180000,180000,1190,44055,0,0,33832
134069,0,1,0,-1,-1,0,43944,0,0,34008
134085,0,0,-1,-1,-1,0,45137,0,0,34477
134086,0,0,-1,-1,-1,0,55884,0,0,34478
134087,0,0,0,180000,-1,0,45094,0,0,34480
134088,0,0,-1,-1,-1,0,483,0,0,34481
134089,1,6,0,-1,-1,0,45061,0,0,34481
134096,1,0,0,180000,180000,1190,44055,0,0,34576
134097,0,0,-1,-1,-1,0,39145,0,0,32855
134098,0,0,-1,-1,3000,330,55884,0,0,32857
134099,0,0,-1,-1,3000,330,55884,0,0,32858
134100,0,0,-1,-1,3000,330,55884,0,0,32859
134105,0,0,-1,0,1000,59,44107,0,0,33030
134106,0,0,-1,0,1000,59,44111,0,0,33031
134107,0,0,-1,0,1000,59,44112,0,0,33032
134108,0,0,-1,0,1000,59,44113,0,0,33033
134109,0,0,-1,0,1000,59,44114,0,0,33034
134110,0,0,-1,0,1000,59,43154,0,0,33234
134111,0,0,-1,0,1000,59,34291,0,0,33236
134125,0,1,0,-1,-1,0,32973,0,0,33739
134130,0,0,-1,-1,-1,0,43718,0,0,33837
134135,0,0,-1,-1,-1,11,43777,0,0,33924
134136,0,0,-1,-1,-1,0,483,0,0,33925
134137,1,6,0,-1,-1,0,43779,0,0,33925
134142,0,0,-1,0,1000,59,44107,0,0,34017
134143,0,0,-1,0,1000,59,44109,0,0,34018
134144,0,0,-1,0,1000,59,44110,0,0,34019
134162,0,0,-1,-1,-1,0,45109,0,0,34483
134163,1,0,0,180000,180000,1190,44055,0,0,34577
134165,1,0,0,180000,180000,1190,44055,0,0,34578
134167,1,0,0,180000,180000,1190,44055,0,0,34579
134169,1,0,0,180000,180000,1190,44055,0,0,34580
134170,0,0,-1,-1,3000,330,55884,0,0,32860
134171,0,0,-1,-1,3000,330,55884,0,0,32861
134172,0,0,-1,-1,3000,330,55884,0,0,32862
134173,0,1,0,0,0,0,48776,0,0,32863
134174,0,0,0,600000,600000,1183,40815,0,0,32864
134177,0,0,-1,0,60000,4,28495,0,0,32947
134178,0,0,-1,0,60000,4,28499,0,0,32948
134179,0,0,-1,0,1000,59,44115,0,0,33035
134180,0,0,-1,0,1000,59,44116,0,0,33036
134181,0,0,-1,0,1000,11,27094,0,0,33246
134188,0,0,-1,-1,-1,0,483,0,0,33622
134189,1,6,0,-1,-1,0,39961,0,0,33622
134193,0,1,0,-1,-1,0,44297,0,0,33744
134197,0,1,0,-1,-1,0,43725,0,0,33841
134198,0,1,0,-1,-1,0,43726,0,0,33842
134199,0,1,0,-1,-1,0,43728,0,0,33843
134200,0,0,0,1800000,-1,0,43808,0,0,33927
134201,0,0,-1,0,1000,59,11009,0,0,33929
134202,0,0,-1,0,0,0,43816,0,0,33930
134203,0,0,-1,0,0,0,43818,0,0,33931
134204,0,0,-1,0,1000,59,44111,0,0,34020
134205,0,0,-1,0,1000,59,44112,0,0,34021
134206,0,0,-1,0,1000,59,44113,0,0,34022
134207,0,0,0,180000,30000,94,43995,0,0,34029
134209,1,1,0,-1,-1,0,44001,0,0,34033
134210,0,0,-1,30000,-1,0,44755,0,0,34191
134224,0,0,0,1000,0,1170,45115,0,0,34489
134225,0,0,-1,-1,-1,0,483,0,0,34491
134226,1,6,0,-1,-1,0,45117,0,0,34491
134227,0,0,-1,-1,-1,0,55884,0,0,34492
134234,0,0,-1,0,0,0,42012,0,0,32952
134235,0,1,0,-1,-1,0,42275,0,0,33040
134236,0,0,-1,0,1000,59,27089,0,0,33042
134237,0,0,-1,0,1000,11,5004,0,0,33043
134238,0,0,0,10000,-1,0,42287,0,0,33044
134239,0,0,-1,-1,-1,0,483,0,0,33145
134240,1,6,0,-1,-1,0,42558,0,0,33145
134241,0,0,0,0,3000,330,0,0,0,33146
134242,0,0,0,0,3000,330,0,0,0,33147
134258,1,1,0,-1,-1,0,44300,0,0,33750
134259,0,0,-1,-1,-1,0,43724,0,0,33851
134260,0,0,-1,0,0,0,43820,0,0,33932
134261,0,0,-1,0,0,0,43822,0,0,33933
134262,0,0,-1,0,60000,4,28495,0,0,33934
134263,0,0,-1,0,60000,4,28499,0,0,33935
134264,0,1,0,-1,-1,0,43850,0,0,33936
134265,0,1,0,-1,-1,0,43851,0,0,33937
134266,0,1,0,-1,-1,0,43852,0,0,33938
134267,0,5,0,-1,-1,0,44021,0,0,34044
134277,0,0,-1,-1,-1,0,483,0,0,34200
134278,1,6,0,-1,-1,0,44359,0,0,34200
134285,0,0,-1,-1,-1,0,55884,0,0,34493
134286,0,0,-1,1000,-1,0,45129,0,0,34494
134287,0,0,-1,-1,-1,0,55884,0,0,34495
134288,0,0,0,30000,-1,0,45136,0,0,34496
134289,0,0,-1,-1,-1,0,45133,0,0,34497
134290,0,0,-5,5000,-1,0,45131,0,0,34498
134292,0,0,0,1800000,0,0,41301,0,0,32782
134293,0,0,-1,0,60000,4,41304,0,0,32783
134294,0,0,-1,0,60000,4,41306,0,0,32784
134299,0,0,15,5000,5000,0,41985,0,0,32960
134303,0,0,0,120000,120000,1182,42292,0,0,33046
134304,0,1,0,-1,-1,0,42156,0,0,33047
134305,0,0,-1,0,1000,11,35270,0,0,33048
134306,0,0,-1,-1,-1,0,483,0,0,33148
134307,1,6,0,-1,-1,0,25086,0,0,33148
134308,0,0,-1,-1,-1,0,483,0,0,33149
134309,1,6,0,-1,-1,0,25083,0,0,33149
134310,0,0,-1,-1,-1,0,483,0,0,33150
134311,1,6,0,-1,-1,0,25084,0,0,33150
134312,0,0,-1,0,1000,11,35270,0,0,33254
134325,1,1,0,-1,-1,0,28539,0,0,33665
134339,0,0,0,-1,-1,0,43723,0,0,33852
134341,1,1,0,-1,-1,0,43782,0,0,33853
134342,0,1,0,-1,-1,0,43857,0,0,33939
134343,0,1,0,-1,-1,0,43858,0,0,33940
134344,0,1,0,-1,-1,0,43859,0,0,33941
134345,0,1,0,-1,-1,0,43841,0,0,33942
134346,0,1,0,-1,-1,0,43844,0,0,33943
134347,0,1,0,-1,-1,0,43845,0,0,33944
134348,0,0,0,5000,-1,0,44010,0,0,34046
134349,0,0,0,12000,-1,0,44029,0,0,34047
134350,0,0,0,-1,-1,0,44083,0,0,34048
134352,1,0,0,180000,180000,1190,44055,0,0,34049
134354,1,0,0,180000,180000,1190,44055,0,0,34050
134356,0,0,-1,-1,-1,0,483,0,0,34201
134357,1,6,0,-1,-1,0,44768,0,0,34201
134369,0,0,0,30000,-1,0,45135,0,0,34499
134370,0,0,-1,-1,-1,0,45149,0,0,34500
134371,0,0,-5,1500,-1,0,45171,0,0,34504
134379,0,0,0,500,-1,0,42118,0,0,32965
134380,0,0,0,500,-1,0,42132,0,0,32966
134381,0,0,0,500,-1,0,42114,0,0,32967
134382,0,0,-1,-1,-1,0,42301,0,0,33050
134383,0,0,-1,0,1000,11,33258,0,0,33052
134384,0,0,-1,0,1000,11,42309,0,0,33053
134387,0,0,-1,-1,-1,0,483,0,0,33151
134388,1,6,0,-1,-1,0,25084,0,0,33151
134389,0,0,-1,-1,-1,0,483,0,0,33152
134390,1,6,0,-1,-1,0,25080,0,0,33152
134391,0,0,-1,-1,-1,0,483,0,0,33153
134392,1,6,0,-1,-1,0,25072,0,0,33153
134393,0,0,-1,-1,-1,0,55884,0,0,33154
134402,1,1,0,-1,-1,0,61252,0,0,33671
134405,0,1,0,-1,-1,0,44301,0,0,33759
134413,0,1,0,-1,-1,0,43840,0,0,33945
134414,0,1,0,-1,-1,0,43842,0,0,33946
134415,0,1,0,-1,-1,0,43843,0,0,33947
134416,0,1,0,-1,-1,0,43854,0,0,33948
134417,0,1,0,-1,-1,0,43855,0,0,33949
134418,0,1,0,-1,-1,0,43856,0,0,33950
134419,0,0,-1,-1,3000,330,55884,0,0,34060
134420,0,0,-1,-1,3000,330,55884,0,0,34061
134421,0,0,-1,0,1000,11,44166,0,0,34062
134422,0,0,-1,0,1000,11,5006,0,0,34063
